Sample.ID,Family.Unique,Block.ID,HabitatType,Region,Population,Dist.from.cg.km,Germination.Y.N,Survival.Y.N,Survival.Y.N.2017,Flower.Y.N.2016,Flower.Y.N.2017,No.Flowers.2016,Total.Flowers.2017,Fruit.Y.N.2016,Fruit.Y.N.2017,No.Fruit.2016,No.Fruit.2017,sm,sm.2,Flowering.Y.N.2018,Total.Flowers.2018,Fruit.Y.N.2018,No.Fruit.2018,seedmass.2018.g.,Surv2017,Surv2018,sm.3,sm2017,sm2018,Germ.to.TrueLeaf,No.Days.to.Germ,No.Days.to.TrueLeaf,No.Days.Germ.to.Flr,no.Planting.to.DTFF,Planting.to.DTFF.2017,Germ.to.DTFF.2017,Planting.to.DTB.2017,Germ.to.DTB.2017,Planting.to.DatetoFrt.2017,Germ.to.DatetoFrt.2017,Planting.to.DTFF.2018,Germ.to.DTFF.2018,Planting.to.DTB.2018,Germ.to.DTB.2018,Planting.to.DatetoFrt.2018,Germ.to.Date.to.Frt.2018
CAR-PSR.7.4,CAR-PSR.7,4,Alvar,GL_alvar,CAR-PSR,1366.181,1,1,1,1,1,33,18,0,1,0,6,0,433,1,10,1,8,1.1617,1,1,1162,433,1595,7,9,16,245,254,512,503,522,513,575,566,891,882,915,906,925,916
CAR-PSR.7.5,CAR-PSR.7,5,Alvar,GL_alvar,CAR-PSR,1366.181,1,1,1,1,1,8,16,0,1,0,1,0,62,1,8,1,3,0.2278,1,1,228,62,290,7,9,16,356,365,512,503,522,513,568,559,898,889,919,910,931,922
CAR-PSR.7.6,CAR-PSR.7,6,Alvar,GL_alvar,CAR-PSR,1366.181,1,1,1,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,18,192,201,512,503,526,517,NA,NA,NA,NA,NA,NA,NA,NA
CAR-PSR.7.7,CAR-PSR.7,7,Alvar,GL_alvar,CAR-PSR,1366.181,1,1,1,1,1,1,13,0,1,0,9,0,750,1,5,1,3,0.0967,1,1,97,750,847,6,9,15,293,302,512,503,519,510,557,548,891,882,912,903,NA,NA
CAR-PSR.7.8,CAR-PSR.7,8,Alvar,GL_alvar,CAR-PSR,1366.181,1,1,1,1,1,22,25,0,1,0,18,0,699,1,9,1,4,0.2101,1,1,210,699,909,8,9,17,197,206,512,503,543,534,572,563,901,892,912,903,929,920
CAR-PSR.7.9,CAR-PSR.7,9,Alvar,GL_alvar,CAR-PSR,1366.181,1,1,1,0,1,0,10,0,1,0,7,0,779,1,2,1,2,0.1007,1,1,101,779,880,6,9,15,NA,NA,512,503,526,517,559,550,901,892,912,903,NA,NA
MAN-FOX.17.1,MAN-FOX.17,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,7,0,1,0,5,0,265,1,10,1,7,0.5586,1,1,559,265,824,7,9,16,NA,NA,512,503,526,517,560,551,891,882,905,896,923,914
MAN-FOX.17.10,MAN-FOX.17,1,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.17.11,MAN-FOX.17,11,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.17.12,MAN-FOX.17,12,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,8,14,22,NA,NA,512,498,543,529,NA,NA,887,873,915,901,929,915
MAN-FOX.17.2,MAN-FOX.17,2,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,1,11,0,1,0,11,0,1544,1,3,1,3,0.4791,1,1,479,1544,2023,7,11,18,243,254,512,501,543,532,559,548,894,883,919,908,925,914
MAN-FOX.17.3,MAN-FOX.17,3,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,2,21,0,1,0,19,0,1978,1,13,1,11,1.5692,1,1,1569,1978,3547,7,12,19,258,270,515,503,526,514,556,544,894,882,912,900,922,910
MAN-FOX.17.4,MAN-FOX.17,4,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,6,0,1,0,3,0,249,1,1,0,0,0,1,1,0,249,249,8,11,19,NA,NA,512,501,543,532,572,561,891,880,NA,NA,NA,NA
MAN-FOX.17.5,MAN-FOX.17,5,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,3,10,0,1,0,0,0,0,1,1,1,1,0.1602,1,1,160,0,160,9,10,19,259,269,512,502,533,523,576,566,887,877,905,895,924,914
MAN-FOX.17.6,MAN-FOX.17,6,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,3,0,1,0,2,0,139,1,4,1,3,0.394,1,1,394,139,533,8,11,19,NA,NA,512,501,543,532,567,556,901,890,919,908,927,916
MAN-FOX.17.7,MAN-FOX.17,7,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,32,0,1,0,23,0,3205,1,17,1,17,3.3828,1,1,3383,3205,6588,7,9,16,NA,NA,512,503,526,517,566,557,891,882,912,903,924,915
MAN-FOX.17.8,MAN-FOX.17,8,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,4,18,0,1,0,16,0,2166,1,9,1,8,1.7328,1,1,1733,2166,3899,7,12,19,253,265,512,500,519,507,561,549,898,886,912,900,924,912
MAN-FOX.17.9,MAN-FOX.17,9,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,10,0,1,0,3,0,147,1,7,1,6,0.8677,1,1,868,147,1015,7,14,21,NA,NA,512,498,543,529,567,553,905,891,912,898,922,908
MAN-FOX.18.1,MAN-FOX.18,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,3,15,0,1,0,11,0,1626,1,10,1,9,1.2414,1,1,1241,1626,2867,8,10,18,245,255,512,502,533,523,NA,NA,887,877,905,895,923,913
MAN-FOX.18.10,MAN-FOX.18,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,13,20,0,1,0,11,0,1720,1,8,1,6,1.0337,1,1,1034,1720,2754,9,12,21,243,255,512,500,522,510,570,558,891,879,912,900,924,912
MAN-FOX.18.11,MAN-FOX.18,11,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,2,0,1,0,1,0,93,1,3,1,3,0.2577,1,1,258,93,351,9,9,18,NA,NA,512,503,533,524,571,562,891,882,905,896,923,914
MAN-FOX.18.12,MAN-FOX.18,12,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,13,0,1,0,4,0,390,1,1,1,1,0.0401,1,1,40,390,430,7,10,17,NA,NA,512,502,NA,NA,569,559,887,877,919,909,928,918
MAN-FOX.18.2,MAN-FOX.18,2,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,1,14,1,1,1,12,33,1595,1,0,0,0,0,1,1,0,1628,1628,7,11,18,265,276,512,501,519,508,566,555,891,880,NA,NA,NA,NA
MAN-FOX.18.3,MAN-FOX.18,3,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,13,0,1,0,9,0,625,1,8,1,8,0.7992,1,1,799,625,1424,9,15,24,NA,NA,512,497,526,511,568,553,898,883,915,900,927,912
MAN-FOX.18.4,MAN-FOX.18,4,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,9,14,0,1,0,8,0,669,1,4,1,4,0.7217,1,1,722,669,1391,8,9,17,197,206,512,503,522,513,555,546,891,882,912,903,925,916
MAN-FOX.18.5,MAN-FOX.18,5,Alvar,GL_alvar,MAN-FOX,1068.226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.18.6,MAN-FOX.18,6,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,15,0,1,0,10,0,1113,1,1,0,0,0,1,1,0,1113,1113,7,9,16,NA,NA,512,503,540,531,568,559,891,882,NA,NA,NA,NA
MAN-FOX.18.7,MAN-FOX.18,7,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,2,17,0,1,0,12,0,1838,1,5,1,4,0.8825,1,1,882,1838,2720,7,9,16,252,261,512,503,526,517,560,551,891,882,919,910,928,919
MAN-FOX.18.8,MAN-FOX.18,8,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,11,0,1,0,5,0,878,1,6,1,5,1.1587,1,1,1159,878,2037,7,10,17,NA,NA,512,502,540,530,557,547,898,888,919,909,926,916
MAN-FOX.18.9,MAN-FOX.18,9,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,8,0,1,0,7,0,1055,1,2,1,2,0.353,1,1,353,1055,1408,8,10,18,NA,NA,512,502,533,523,555,545,898,888,912,902,923,913
MAN-FOX.2.1,MAN-FOX.2,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,6,0,1,0,4,0,357,1,1,0,0,0,1,1,0,357,357,6,8,14,NA,NA,519,511,533,525,569,561,887,879,912,904,NA,NA
MAN-FOX.2.10,MAN-FOX.2,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,10,10,0,1,0,7,0,704,1,5,1,2,0.1181,1,1,118,704,822,8,9,17,NA,NA,512,503,543,534,555,546,891,882,919,910,931,922
MAN-FOX.2.11,MAN-FOX.2,11,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,12,6,0,1,0,5,0,346,1,1,0,0,0,1,1,0,346,346,9,9,18,357,366,512,503,522,513,565,556,887,878,NA,NA,NA,NA
MAN-FOX.2.12,MAN-FOX.2,12,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.2.2,MAN-FOX.2,2,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,27,15,0,1,0,11,0,1047,1,1,0,0,0,1,1,0,1047,1047,7,9,16,264,273,512,503,526,517,NA,NA,891,882,NA,NA,NA,NA
MAN-FOX.2.3,MAN-FOX.2,3,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,3,8,0,1,0,7,0,587,1,5,1,5,0.4024,1,1,402,587,989,8,10,18,250,260,512,502,529,519,559,549,898,888,915,905,927,917
MAN-FOX.2.4,MAN-FOX.2,4,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,14,34,0,1,0,25,0,959,1,1,0,0,0,1,1,0,959,959,7,9,16,241,250,512,503,NA,NA,558,549,887,878,905,896,NA,NA
MAN-FOX.2.5,MAN-FOX.2,5,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,5,0,1,0,1,0,71,1,1,0,0,0,1,1,0,71,71,7,12,19,NA,NA,512,500,540,528,574,562,894,882,NA,NA,NA,NA
MAN-FOX.2.6,MAN-FOX.2,6,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,12,12,0,1,0,9,0,880,1,1,0,0,0,1,1,0,880,880,7,8,15,249,257,512,504,533,525,567,559,891,883,NA,NA,NA,NA
MAN-FOX.2.7,MAN-FOX.2,7,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,1,17,0,1,0,12,0,1661,1,1,0,0,0,1,1,0,1661,1661,7,10,17,285,295,512,502,529,519,555,545,901,891,NA,NA,NA,NA
MAN-FOX.2.8,MAN-FOX.2,8,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,8,0,1,0,1,0,193,1,1,0,0,0,1,1,0,193,193,8,9,17,NA,NA,512,503,547,538,566,557,908,899,915,906,NA,NA
MAN-FOX.2.9,MAN-FOX.2,9,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,7,0,1,0,7,0,849,0,0,0,0,0,1,0,0,849,849,6,9,15,NA,NA,522,513,543,534,567,558,NA,NA,NA,NA,NA,NA
MAN-FOX.22.1,MAN-FOX.22,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,8,25,0,1,0,22,0,2698,1,8,1,7,1.2706,1,1,1271,2698,3969,8,10,18,231,241,512,502,526,516,555,545,898,888,922,912,924,914
MAN-FOX.22.10,MAN-FOX.22,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,7,10,0,1,0,7,0,480,1,1,1,1,0.1005,1,1,100,480,580,9,9,18,246,255,512,503,529,520,555,546,891,882,915,906,927,918
MAN-FOX.22.11,MAN-FOX.22,11,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,19,0,1,0,15,0,1621,1,1,1,1,0.0896,1,1,90,1621,1711,7,12,19,NA,NA,512,500,526,514,565,553,894,882,922,910,930,918
MAN-FOX.22.12,MAN-FOX.22,12,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,1,13,0,1,0,8,0,1384,1,5,1,4,0.8163,1,1,816,1384,2200,7,9,16,283,292,512,503,533,524,NA,NA,891,882,915,906,927,918
MAN-FOX.22.2,MAN-FOX.22,2,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,3,40,0,1,0,35,0,5228,1,6,1,5,0.8589,1,1,859,5228,6087,7,12,19,264,276,512,500,526,514,555,543,894,882,912,900,928,916
MAN-FOX.22.3,MAN-FOX.22,3,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,9,0,1,0,6,0,560,1,1,1,1,0.0755,1,1,76,560,636,7,9,16,NA,NA,512,503,526,517,555,546,894,885,919,910,928,919
MAN-FOX.22.4,MAN-FOX.22,4,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,21,0,1,0,13,0,1037,1,9,1,7,1.1428,1,1,1143,1037,2180,8,10,18,NA,NA,512,502,540,530,572,562,891,881,912,902,924,914
MAN-FOX.22.5,MAN-FOX.22,5,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9,16,NA,NA,519,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.22.6,MAN-FOX.22,6,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,5,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,7,9,16,NA,NA,512,503,547,538,NA,NA,898,889,905,896,931,922
MAN-FOX.22.7,MAN-FOX.22,7,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,19,0,1,0,9,0,1025,1,4,1,3,0.5032,1,1,503,1025,1528,7,12,19,NA,NA,512,500,522,510,565,553,891,879,901,889,929,917
MAN-FOX.22.8,MAN-FOX.22,8,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,16,0,1,0,10,0,1574,1,12,1,12,2.7756,1,1,2776,1574,4350,6,13,19,NA,NA,512,499,526,513,568,555,891,878,905,892,923,910
MAN-FOX.22.9,MAN-FOX.22,9,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,9,0,1,0,8,0,1172,1,3,1,3,0.3238,1,1,324,1172,1496,7,14,21,NA,NA,512,498,526,512,555,541,901,887,912,898,925,911
MAN-FOX.29.1,MAN-FOX.29,1,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.29.10,MAN-FOX.29,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,4,7,0,1,0,3,0,708,1,5,1,3,0.5275,1,1,528,708,1236,7,12,19,354,366,512,500,522,510,572,560,891,879,901,889,922,910
MAN-FOX.29.11,MAN-FOX.29,11,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,4,0,1,0,1,0,68,1,0,0,0,0,1,1,0,68,68,8,10,18,NA,NA,515,505,555,545,NA,NA,891,881,929,919,NA,NA
MAN-FOX.29.12,MAN-FOX.29,12,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.29.2,MAN-FOX.29,2,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.29.3,MAN-FOX.29,3,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.29.4,MAN-FOX.29,4,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,6,16,1,1,1,15,23,1714,1,7,1,4,0.3823,1,1,382,1737,2119,8,9,17,247,256,512,503,526,517,555,546,887,878,905,896,922,913
MAN-FOX.29.5,MAN-FOX.29,5,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,7,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,NA,10,NA,246,256,512,502,526,516,NA,NA,891,881,915,905,NA,NA
MAN-FOX.29.6,MAN-FOX.29,6,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,4,14,0,1,0,9,0,836,0,0,0,0,0,1,0,0,836,836,8,13,21,258,271,512,499,522,509,567,554,NA,NA,NA,NA,NA,NA
MAN-FOX.29.7,MAN-FOX.29,7,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,20,32,0,1,0,20,0,2804,1,14,1,13,1.9148,1,1,1915,2804,4719,7,12,19,NA,NA,512,500,522,510,555,543,887,875,905,893,924,912
MAN-FOX.29.8,MAN-FOX.29,8,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.29.9,MAN-FOX.29,9,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,7,0,1,0,5,0,1028,1,1,0,0,0,1,1,0,1028,1028,7,11,18,NA,NA,512,501,533,522,558,547,887,876,NA,NA,NA,NA
MAN-FOX.3.1,MAN-FOX.3,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,13,0,1,0,10,0,1199,1,13,1,4,0.5376,1,1,538,1199,1737,8,8,16,NA,NA,512,504,526,518,560,552,891,883,905,897,923,915
MAN-FOX.3.10,MAN-FOX.3,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,6,23,1,1,1,16,13,1902,1,17,1,14,1.7243,1,1,1724,1915,3639,5,9,14,268,277,512,503,526,517,568,559,891,882,908,899,924,915
MAN-FOX.3.11,MAN-FOX.3,11,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,15,19,0,1,0,16,0,2633,1,1,1,1,0.0357,1,1,36,2633,2669,7,9,16,357,366,512,503,529,520,555,546,887,878,919,910,929,920
MAN-FOX.3.12,MAN-FOX.3,12,Alvar,GL_alvar,MAN-FOX,1068.226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.3.2,MAN-FOX.3,2,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,13,0,1,0,12,0,1038,1,9,1,5,0.6449,1,1,645,1038,1683,6,10,16,NA,NA,512,502,526,516,565,555,901,891,915,905,924,914
MAN-FOX.3.3,MAN-FOX.3,3,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,10,0,1,0,9,0,1310,1,4,1,4,0.8549,1,1,855,1310,2165,7,8,15,NA,NA,512,504,519,511,567,559,891,883,919,911,927,919
MAN-FOX.3.4,MAN-FOX.3,4,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,8,0,1,0,3,0,319,1,5,1,3,0.5073,1,1,507,319,826,8,11,19,NA,NA,512,501,522,511,571,560,894,883,919,908,928,917
MAN-FOX.3.5,MAN-FOX.3,5,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,6,8,14,281,289,512,504,550,542,NA,NA,894,886,919,911,NA,NA
MAN-FOX.3.6,MAN-FOX.3,6,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,9,0,1,0,2,0,164,1,1,0,0,0,1,1,0,164,164,8,8,16,NA,NA,512,504,540,532,568,560,887,879,905,897,NA,NA
MAN-FOX.3.7,MAN-FOX.3,7,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,10,0,1,0,8,0,284,1,4,1,2,0.0703,1,1,70,284,354,7,9,16,NA,NA,512,503,526,517,568,559,891,882,905,896,931,922
MAN-FOX.3.8,MAN-FOX.3,8,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,31,42,1,1,2,37,35,5699,1,13,1,11,2.1707,1,1,2171,5734,7905,7,9,16,240,249,512,503,540,531,555,546,901,892,912,903,922,913
MAN-FOX.3.9,MAN-FOX.3,9,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,17,0,1,0,11,0,1009,1,1,0,0,0,1,1,0,1009,1009,9,10,19,NA,NA,512,502,533,523,555,545,891,881,NA,NA,NA,NA
MAN-FOX.38.1,MAN-FOX.38,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.38.10,MAN-FOX.38,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,6,4,0,1,0,3,0,563,1,4,1,4,0.4562,1,1,456,563,1019,8,10,18,260,270,512,502,543,533,568,558,894,884,912,902,929,919
MAN-FOX.38.11,MAN-FOX.38,11,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.38.12,MAN-FOX.38,12,Alvar,GL_alvar,MAN-FOX,1068.226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.38.2,MAN-FOX.38,2,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,17,32,NA,NA,529,512,547,530,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.38.3,MAN-FOX.38,3,Alvar,GL_alvar,MAN-FOX,1068.226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.38.4,MAN-FOX.38,4,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,4,15,0,1,0,4,0,205,1,2,1,1,0.0555,1,1,56,205,261,NA,9,NA,232,241,512,503,529,520,573,564,891,882,915,906,930,921
MAN-FOX.38.5,MAN-FOX.38,5,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,4,0,1,0,1,0,47,1,1,0,0,0,1,1,0,47,47,8,9,17,NA,NA,512,503,522,513,566,557,898,889,NA,NA,NA,NA
MAN-FOX.38.6,MAN-FOX.38,6,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,3,10,0,1,0,8,0,662,1,5,1,4,0.4822,1,1,482,662,1144,7,10,17,256,266,512,502,540,530,567,557,891,881,901,891,930,920
MAN-FOX.38.7,MAN-FOX.38,7,Alvar,GL_alvar,MAN-FOX,1068.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAN-FOX.38.8,MAN-FOX.38,8,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,2,17,0,1,0,12,0,808,1,7,1,4,0.4082,1,1,408,808,1216,8,16,24,266,282,512,496,526,510,555,539,898,882,919,903,927,911
MAN-FOX.38.9,MAN-FOX.38,9,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,1,4,0,1,0,3,0,156,1,1,0,0,0,1,1,0,156,156,10,9,19,192,201,512,503,519,510,555,546,891,882,905,896,NA,NA
MAN-FOX.4.1,MAN-FOX.4,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,6,8,0,1,0,6,0,374,1,1,0,0,0,1,1,0,374,374,7,12,19,246,258,515,503,526,514,556,544,901,889,912,900,NA,NA
MAN-FOX.4.10,MAN-FOX.4,1,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,2,0,1,0,0,0,0,1,5,1,4,0.4741,1,1,474,0,474,8,14,22,NA,NA,512,498,543,529,581,567,891,877,912,898,NA,NA
MAN-FOX.4.11,MAN-FOX.4,11,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,12,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,8,15,23,351,366,512,497,555,540,NA,NA,891,876,929,914,NA,NA
MAN-FOX.4.12,MAN-FOX.4,12,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,1,1,8,7,0,1,0,6,0,644,1,3,1,2,0.4065,1,1,406,644,1050,10,12,22,354,366,540,528,543,531,573,561,894,882,915,903,927,915
MAN-FOX.4.2,MAN-FOX.4,2,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,1,0,1,0,1,0,26,1,2,1,1,0.1454,1,1,145,26,171,8,32,40,NA,NA,512,480,526,494,572,540,887,855,905,873,929,897
MAN-FOX.4.3,MAN-FOX.4,3,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,7,12,19,NA,NA,519,507,533,521,NA,NA,898,886,NA,NA,NA,NA
MAN-FOX.4.4,MAN-FOX.4,4,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,2,0,0,0,0,0,0,1,2,1,1,0.099,1,1,99,0,99,8,16,24,NA,NA,512,496,522,506,NA,NA,891,875,919,903,929,913
MAN-FOX.4.5,MAN-FOX.4,5,Alvar,GL_alvar,MAN-FOX,1068.226,1,1,1,0,1,0,4,0,1,0,4,0,308,1,5,1,4,0.4418,1,1,442,308,750,10,15,25,NA,NA,540,525,547,532,568,553,887,872,922,907,932,917
