Family.Unique,Block.ID,HabitatType,Dist.from.cg.km,No.Days.to.Germ,Region,Population,Germination.Y.N,Survival.Y.N,Flower.Y.N.2016,No.Flowers.2016,Fruit.Y.N.2016,No.Fruit.2016,sm
MB-MR_19,3,Prairie,487.3889,16,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_19,4,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,1,1,0,0,0
MB-MR_19,5,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_19,6,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_19,7,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_19,8,Prairie,487.3889,13,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_19,9,Prairie,487.3889,10,MB_alvar,MB-MR,1,0,0,0,0,0,0
MB-MR_2,1,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_2,10,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,1,6,0,0,0
MB-MR_2,11,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,1,10,1,3,64
MB-MR_2,12,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_2,2,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,1,1,0,0,0
MB-MR_2,3,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_2,4,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_2,5,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_2,6,Prairie,487.3889,17,MB_alvar,MB-MR,1,1,1,1,0,0,0
MB-MR_2,7,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_2,8,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_2,9,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,1,7,1,1,32
MB-MR_21,1,Prairie,487.3889,32,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,10,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,11,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,12,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,2,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_21,3,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,4,Prairie,487.3889,11,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,5,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,6,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,7,Prairie,487.3889,11,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,8,Prairie,487.3889,14,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_21,9,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_25,1,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_25,10,Prairie,487.3889,11,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_25,11,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,1,9,0,0,0
MB-MR_25,12,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_25,2,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_25,3,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_25,4,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,1,1,0,0,0
MB-MR_25,5,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_25,6,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_25,7,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_25,8,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_25,9,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_26,1,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,1,1,0,0,0
MB-MR_26,10,Prairie,487.3889,14,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_26,11,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_26,12,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_26,2,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_26,3,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_26,4,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_26,5,Prairie,487.3889,32,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_26,6,Prairie,487.3889,14,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_26,7,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_26,8,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_26,9,Prairie,487.3889,11,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_32,1,Prairie,487.3889,19,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_32,10,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_32,11,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_32,2,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_32,3,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_32,4,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_32,5,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_32,6,Prairie,487.3889,8,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_32,7,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_32,8,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_32,9,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_38,1,Prairie,487.3889,14,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_38,10,Prairie,487.3889,19,MB_alvar,MB-MR,1,1,1,3,0,0,0
MB-MR_38,11,Prairie,487.3889,11,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_38,12,Prairie,487.3889,13,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_38,2,Prairie,487.3889,23,MB_alvar,MB-MR,1,1,1,4,0,0,0
MB-MR_38,3,Prairie,487.3889,13,MB_alvar,MB-MR,1,1,1,3,0,0,0
MB-MR_38,4,Prairie,487.3889,17,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_38,5,Prairie,487.3889,16,MB_alvar,MB-MR,1,1,1,7,0,0,0
MB-MR_38,6,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_38,7,Prairie,487.3889,14,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_38,8,Prairie,487.3889,14,MB_alvar,MB-MR,1,1,1,2,0,0,0
MB-MR_38,9,Prairie,487.3889,11,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_40,1,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_40,10,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_40,11,Prairie,487.3889,11,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_40,12,Prairie,487.3889,16,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_40,2,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_40,3,Prairie,487.3889,12,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_40,4,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_40,5,Prairie,487.3889,13,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_40,6,Prairie,487.3889,11,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_40,7,Prairie,487.3889,9,MB_alvar,MB-MR,1,1,0,0,0,0,0
MB-MR_40,8,Prairie,487.3889,NA,MB_alvar,MB-MR,0,0,0,0,0,0,0
MB-MR_40,9,Prairie,487.3889,10,MB_alvar,MB-MR,1,1,0,0,0,0,0
MI-DRI_13,1,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,8,0,0,0
MI-DRI_13,10,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,22,0,0,0
MI-DRI_13,11,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,9,0,0,0
MI-DRI_13,12,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,28,0,0,0
MI-DRI_13,2,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,12,0,0,0
MI-DRI_13,3,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,22,0,0,0
MI-DRI_13,4,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,2,0,0,0
MI-DRI_13,5,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,1,0,0,0
MI-DRI_13,6,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_13,7,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_13,8,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_13,9,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_15,1,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,14,1,1,34
MI-DRI_15,10,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_15,11,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_15,12,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_15,2,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,14,0,0,0
MI-DRI_15,3,Alvar,979.8749,8,GL_alvar,MI-DRI,1,1,1,7,0,0,0
MI-DRI_15,4,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_15,5,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,8,0,0,0
MI-DRI_15,6,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_15,7,Alvar,979.8749,15,GL_alvar,MI-DRI,1,1,1,10,0,0,0
MI-DRI_15,8,Alvar,979.8749,12,GL_alvar,MI-DRI,1,0,0,0,0,0,0
MI-DRI_15,9,Alvar,979.8749,8,GL_alvar,MI-DRI,1,1,1,1,0,0,0
MI-DRI_18,1,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_18,10,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,11,0,0,0
MI-DRI_18,11,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,1,0,0,0
MI-DRI_18,12,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_18,2,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_18,3,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,2,0,0,0
MI-DRI_18,4,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,5,0,0,0
MI-DRI_18,5,Alvar,979.8749,13,GL_alvar,MI-DRI,1,1,1,24,1,1,25
MI-DRI_18,6,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_18,7,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,3,0,0,0
MI-DRI_18,8,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_18,9,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,3,0,0,0
MI-DRI_2,1,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,3,1,1,0
MI-DRI_2,10,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,9,0,0,0
MI-DRI_2,11,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_2,12,Alvar,979.8749,19,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_2,2,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_2,3,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,16,1,3,192
MI-DRI_2,4,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,1,5,0,0,0
MI-DRI_2,5,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_2,6,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_2,7,Alvar,979.8749,13,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_2,8,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_2,9,Alvar,979.8749,17,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_24,1,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_24,10,Alvar,979.8749,8,GL_alvar,MI-DRI,1,1,1,38,1,3,0
MI-DRI_24,11,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,13,0,0,0
MI-DRI_24,12,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,15,0,0,0
MI-DRI_24,2,Alvar,979.8749,8,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_24,3,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,5,0,0,0
MI-DRI_24,4,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,24,0,0,0
MI-DRI_24,5,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,1,0,0,0
MI-DRI_24,6,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_24,7,Alvar,979.8749,17,GL_alvar,MI-DRI,1,0,0,0,0,0,0
MI-DRI_24,8,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,14,0,0,0
MI-DRI_24,9,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_25,1,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,14,0,0,0
MI-DRI_25,10,Alvar,979.8749,13,GL_alvar,MI-DRI,1,1,1,13,0,0,0
MI-DRI_25,11,Alvar,979.8749,13,GL_alvar,MI-DRI,1,1,1,8,0,0,0
MI-DRI_25,12,Alvar,979.8749,14,GL_alvar,MI-DRI,1,1,1,16,1,4,89
MI-DRI_25,2,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,10,1,1,34
MI-DRI_25,3,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,8,0,0,0
MI-DRI_25,4,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_25,5,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,1,11,0,0,0
MI-DRI_25,6,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_25,7,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,1,0,0,0
MI-DRI_25,8,Alvar,979.8749,15,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_25,9,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,2,0,0,0
MI-DRI_28,1,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,2,0,0,0
MI-DRI_28,10,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,1,0,0,0
MI-DRI_28,11,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_28,12,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_28,2,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_28,3,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_28,4,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_28,5,Alvar,979.8749,16,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_28,6,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_28,7,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_28,8,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_28,9,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_37,1,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_37,10,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,4,0,0,0
MI-DRI_37,11,Alvar,979.8749,13,GL_alvar,MI-DRI,1,1,1,28,0,0,0
MI-DRI_37,12,Alvar,979.8749,13,GL_alvar,MI-DRI,1,1,1,9,0,0,0
MI-DRI_37,2,Alvar,979.8749,NA,GL_alvar,MI-DRI,0,0,0,0,0,0,0
MI-DRI_37,3,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,13,1,1,31
MI-DRI_37,4,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,8,0,0,0
MI-DRI_37,5,Alvar,979.8749,13,GL_alvar,MI-DRI,1,1,1,12,1,12,228
MI-DRI_37,6,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,24,1,8,46
MI-DRI_37,7,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,13,1,2,0
MI-DRI_37,8,Alvar,979.8749,19,GL_alvar,MI-DRI,1,1,1,29,1,1,0
MI-DRI_37,9,Alvar,979.8749,13,GL_alvar,MI-DRI,1,1,1,14,1,4,133
MI-DRI_39,1,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,2,0,0,0
MI-DRI_39,10,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_39,11,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,1,3,0,0,0
MI-DRI_39,12,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,7,0,0,0
MI-DRI_39,2,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_39,3,Alvar,979.8749,14,GL_alvar,MI-DRI,1,1,1,1,0,0,0
MI-DRI_39,4,Alvar,979.8749,13,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_39,5,Alvar,979.8749,12,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_39,6,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_39,7,Alvar,979.8749,14,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_39,8,Alvar,979.8749,16,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_39,9,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_5,1,Alvar,979.8749,15,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_5,10,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,20,0,0,0
MI-DRI_5,11,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,16,0,0,0
MI-DRI_5,12,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_5,2,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,1,8,0,0,0
MI-DRI_5,3,Alvar,979.8749,11,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_5,4,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_5,5,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,1,10,0,0,0
MI-DRI_5,6,Alvar,979.8749,10,GL_alvar,MI-DRI,1,1,1,12,0,0,0
MI-DRI_5,7,Alvar,979.8749,8,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_5,8,Alvar,979.8749,9,GL_alvar,MI-DRI,1,1,0,0,0,0,0
MI-DRI_5,9,Alvar,979.8749,8,GL_alvar,MI-DRI,1,1,1,2,0,0,0
MN-PMG_NA,1,Prairie,101.3225,11,Prairie,MN-PMG,1,1,1,5,1,2,28
MN-PMG_NA,10,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,11,Prairie,101.3225,10,Prairie,MN-PMG,1,1,0,0,0,0,0
MN-PMG_NA,12,Prairie,101.3225,11,Prairie,MN-PMG,1,1,0,0,0,0,0
MN-PMG_NA,1,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,2,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,3,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,4,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,5,Prairie,101.3225,9,Prairie,MN-PMG,1,1,0,0,0,0,0
MN-PMG_NA,6,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,7,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,2,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,8,Prairie,101.3225,15,Prairie,MN-PMG,1,0,0,0,0,0,0
MN-PMG_NA,9,Prairie,101.3225,17,Prairie,MN-PMG,1,1,0,0,0,0,0
MN-PMG_NA,10,Prairie,101.3225,12,Prairie,MN-PMG,1,1,0,0,0,0,0
MN-PMG_NA,11,Prairie,101.3225,11,Prairie,MN-PMG,1,1,0,0,0,0,0
MN-PMG_NA,12,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,3,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,4,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,5,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,6,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,7,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,8,Prairie,101.3225,NA,Prairie,MN-PMG,0,0,0,0,0,0,0
MN-PMG_NA,9,Prairie,101.3225,13,Prairie,MN-PMG,1,1,0,0,0,0,0
NAP-ASS_11,1,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,1,18,1,1,20
NAP-ASS_11,10,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,11,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,12,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,2,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,3,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,4,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,5,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,6,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,7,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,8,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_11,9,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,1,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,10,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,11,Alvar,1559.351,12,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_16,12,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,2,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,3,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,4,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,5,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,6,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,7,Alvar,1559.351,10,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_16,8,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_16,9,Alvar,1559.351,10,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_19,1,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,1,5,0,0,0
NAP-ASS_19,10,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,1,1,0,0,0
NAP-ASS_19,11,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_19,12,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_19,2,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_19,3,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_19,4,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_19,5,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_19,6,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_19,7,Alvar,1559.351,15,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_19,8,Alvar,1559.351,11,GL_alvar,NAP-ASS,1,1,0,0,0,0,0
NAP-ASS_19,9,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_25,1,Alvar,1559.351,10,GL_alvar,NAP-ASS,1,1,1,3,0,0,0
NAP-ASS_25,10,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
NAP-ASS_25,11,Alvar,1559.351,NA,GL_alvar,NAP-ASS,0,0,0,0,0,0,0
